order_id,customer_id,order_date,payment_method,order_status
659,214,2025-09-20,Credit Card,Delivered
660,857,2024-10-19,Debit Card,Delivered
661,884,2024-03-23,Debit Card,Cancelled
662,845,2024-05-23,Debit Card,Delivered
663,853,2024-03-21,UPI,Cancelled
664,441,2025-12-13,Credit Card,Cancelled
665,18,2024-06-06,UPI,Delivered
666,874,2024-03-20,Debit Card,Delivered
667,56,2024-01-08,Credit Card,Delivered
668,960,2024-02-16,Debit Card,Cancelled
669,471,2024-06-28,UPI,Cancelled
670,776,2025-12-04,Debit Card,Delivered
671,557,2024-02-10,UPI,Delivered
672,654,2025-12-28,Debit Card,Cancelled
673,97,2024-04-08,Credit Card,Cancelled
674,571,2024-01-21,Credit Card,Delivered
675,87,2024-01-09,Debit Card,Delivered
676,13,2024-05-07,UPI,Delivered
677,876,2024-12-28,Debit Card,Delivered
678,744,2024-08-22,Debit Card,Delivered
679,304,2024-10-24,COD,Cancelled
680,328,2025-09-18,Credit Card,Delivered
681,394,2024-06-04,UPI,Cancelled
682,722,2025-06-22,COD,Delivered
683,334,2024-04-18,COD,Delivered
684,778,2025-08-08,UPI,Cancelled
685,435,2024-03-17,Debit Card,Delivered
686,273,2025-04-27,UPI,Delivered
687,827,2024-11-21,COD,Delivered
688,861,2024-07-14,Debit Card,Delivered
689,762,2024-11-07,Debit Card,Delivered
690,768,2024-09-20,Debit Card,Delivered
691,249,2025-10-18,UPI,Delivered
692,421,2024-11-29,Credit Card,Cancelled
693,148,2025-03-14,Credit Card,Delivered
694,668,2024-12-28,Debit Card,Delivered
695,842,2024-12-24,UPI,Delivered
696,673,2024-04-18,UPI,Cancelled
697,746,2025-11-18,COD,Delivered
698,454,2025-03-28,UPI,Cancelled
699,987,2024-08-20,Debit Card,Cancelled
700,500,2025-07-04,Debit Card,Delivered
701,525,2024-04-30,Debit Card,Delivered
702,380,2025-04-10,Credit Card,Delivered
703,26,2025-08-19,Credit Card,Delivered
704,827,2025-07-04,Credit Card,Cancelled
705,756,2024-06-27,Debit Card,Cancelled
706,931,2025-08-04,Credit Card,Delivered
707,975,2025-04-06,Debit Card,Delivered
708,494,2025-08-15,COD,Delivered
709,745,2025-07-07,COD,Delivered
710,860,2025-10-29,COD,Cancelled
711,504,2025-10-10,UPI,Cancelled
712,208,2025-12-10,Debit Card,Cancelled
713,106,2024-05-10,Credit Card,Delivered
714,796,2024-10-27,Debit Card,Delivered
715,987,2024-06-03,COD,Delivered
716,27,2025-12-08,UPI,Delivered
717,465,2024-08-29,UPI,Delivered
718,746,2025-02-13,Debit Card,Cancelled
719,324,2024-01-23,Credit Card,Cancelled
720,877,2024-06-10,Debit Card,Delivered
721,880,2024-12-01,UPI,Delivered
722,522,2024-07-20,Credit Card,Delivered
723,704,2024-10-02,Credit Card,Cancelled
724,377,2025-02-13,UPI,Delivered
725,992,2024-08-12,Credit Card,Delivered
726,333,2024-06-10,Debit Card,Delivered
727,990,2025-12-17,UPI,Cancelled
728,783,2024-03-20,COD,Delivered
729,577,2024-02-12,COD,Delivered
730,84,2024-08-24,COD,Delivered
731,137,2025-10-24,Debit Card,Delivered
732,862,2025-02-13,Debit Card,Delivered
733,344,2024-05-14,COD,Cancelled
734,401,2025-02-17,Debit Card,Delivered
735,310,2024-12-16,Credit Card,Delivered
736,330,2025-08-17,COD,Cancelled
737,83,2025-02-15,COD,Delivered
738,252,2024-04-27,COD,Delivered
739,333,2024-04-02,UPI,Cancelled
740,796,2025-05-09,UPI,Cancelled
741,909,2024-07-30,Credit Card,Cancelled
742,53,2025-04-02,COD,Delivered
743,601,2025-04-09,Credit Card,Cancelled
744,403,2025-06-30,UPI,Delivered
745,643,2024-05-01,UPI,Cancelled
746,972,2025-09-28,Credit Card,Delivered
747,314,2024-03-20,Debit Card,Delivered
748,40,2024-05-08,UPI,Cancelled
749,185,2025-06-03,COD,Delivered
750,63,2025-02-26,COD,Cancelled
751,882,2025-03-01,Debit Card,Delivered
752,71,2025-09-09,UPI,Cancelled
753,13,2025-04-18,Credit Card,Delivered
754,462,2025-01-08,Credit Card,Cancelled
755,730,2025-07-01,UPI,Delivered
756,846,2025-10-27,COD,Delivered
757,925,2024-07-07,Debit Card,Cancelled
758,669,2024-12-20,Debit Card,Delivered
759,155,2025-05-15,Credit Card,Cancelled
760,498,2024-10-29,Debit Card,Cancelled
761,667,2025-09-25,Debit Card,Cancelled
762,697,2025-07-22,UPI,Cancelled
763,755,2025-04-15,Credit Card,Delivered
764,387,2024-10-07,UPI,Delivered
765,226,2024-08-05,Credit Card,Cancelled
766,752,2025-05-13,Debit Card,Delivered
767,364,2025-08-03,Debit Card,Cancelled
768,856,2024-11-11,Credit Card,Delivered
769,626,2024-07-27,UPI,Delivered
770,993,2025-10-03,COD,Cancelled
771,769,2025-10-04,Debit Card,Cancelled
772,710,2024-03-25,UPI,Delivered
773,783,2025-08-24,Credit Card,Cancelled
774,3,2025-02-25,UPI,Delivered
775,459,2024-05-31,Credit Card,Cancelled
776,920,2024-09-23,Debit Card,Cancelled
777,849,2024-11-09,COD,Cancelled
778,890,2024-05-04,Debit Card,Delivered
779,357,2025-11-08,COD,Cancelled
780,821,2024-10-16,COD,Delivered
781,689,2025-10-30,COD,Delivered
782,724,2025-09-05,COD,Delivered
783,255,2024-03-10,Credit Card,Delivered
784,324,2025-03-14,Credit Card,Cancelled
785,111,2025-06-27,COD,Cancelled
786,607,2025-10-12,UPI,Cancelled
787,133,2024-06-19,COD,Cancelled
788,514,2026-01-01,Credit Card,Cancelled
789,157,2025-11-21,UPI,Delivered
790,306,2024-10-20,UPI,Delivered
791,204,2024-07-02,UPI,Cancelled
792,628,2024-06-18,Debit Card,Delivered
793,481,2024-07-21,Debit Card,Cancelled
794,583,2024-04-14,UPI,Cancelled
795,717,2025-11-16,Credit Card,Cancelled
796,930,2025-04-22,Debit Card,Delivered
797,207,2025-05-04,UPI,Cancelled
798,588,2025-05-15,COD,Delivered
799,587,2024-12-02,UPI,Delivered
800,44,2025-01-06,COD,Delivered
801,578,2024-02-23,Debit Card,Delivered
802,26,2024-09-23,Credit Card,Cancelled
803,678,2024-01-07,Credit Card,Delivered
804,879,2024-05-28,UPI,Delivered
805,679,2024-10-22,UPI,Delivered
806,970,2024-07-23,UPI,Delivered
807,669,2025-01-10,Debit Card,Delivered
808,183,2025-01-20,Debit Card,Cancelled
809,525,2024-12-23,Credit Card,Delivered
810,9,2025-10-16,Credit Card,Cancelled
811,590,2025-09-18,UPI,Cancelled
812,676,2025-11-27,COD,Cancelled
813,677,2024-07-11,COD,Cancelled
814,438,2025-11-02,UPI,Delivered
815,806,2025-05-05,Debit Card,Delivered
816,202,2025-11-29,Debit Card,Cancelled
817,165,2025-03-01,UPI,Cancelled
818,23,2025-06-03,Credit Card,Delivered
819,378,2024-09-27,COD,Delivered
820,617,2024-02-24,COD,Delivered
821,596,2025-07-11,COD,Cancelled
822,15,2025-01-31,Credit Card,Delivered
823,470,2024-07-11,UPI,Delivered
824,813,2024-05-31,Debit Card,Delivered
825,815,2024-04-14,Credit Card,Delivered
826,476,2024-08-27,Credit Card,Delivered
827,652,2025-03-01,Credit Card,Cancelled
828,103,2025-01-23,UPI,Delivered
829,458,2025-07-15,Debit Card,Delivered
830,637,2025-05-09,Debit Card,Cancelled
831,297,2024-08-12,UPI,Delivered
832,763,2024-03-27,Credit Card,Cancelled
833,746,2025-11-07,Debit Card,Delivered
834,101,2024-06-25,UPI,Cancelled
835,176,2025-04-27,COD,Delivered
836,846,2025-07-30,Debit Card,Cancelled
837,580,2024-09-21,COD,Delivered
838,524,2025-02-01,Credit Card,Cancelled
839,512,2025-10-20,UPI,Delivered
840,738,2025-01-24,Credit Card,Delivered
841,508,2025-08-19,Credit Card,Delivered
842,507,2025-02-03,Credit Card,Cancelled
843,21,2025-12-23,UPI,Delivered
844,613,2024-01-31,Credit Card,Delivered
845,716,2025-06-27,Credit Card,Delivered
846,568,2024-07-26,Credit Card,Delivered
847,288,2025-01-15,Debit Card,Cancelled
848,332,2025-04-28,Debit Card,Delivered
849,86,2024-07-21,Credit Card,Delivered
850,315,2025-03-23,Debit Card,Cancelled
851,730,2024-07-11,COD,Delivered
852,839,2025-10-14,COD,Cancelled
853,388,2025-04-26,Credit Card,Delivered
854,718,2025-08-16,Credit Card,Delivered
855,286,2024-03-19,Debit Card,Delivered
856,902,2025-09-13,Credit Card,Delivered
857,378,2024-02-24,UPI,Delivered
858,964,2024-02-07,COD,Delivered
859,361,2025-12-16,UPI,Delivered
860,126,2025-12-03,COD,Delivered
861,268,2024-08-17,COD,Cancelled
862,596,2024-12-18,Credit Card,Delivered
863,653,2025-02-02,Debit Card,Delivered
864,795,2024-06-04,COD,Cancelled
865,534,2025-11-23,Debit Card,Delivered
866,767,2024-07-01,Credit Card,Delivered
867,684,2025-04-01,UPI,Delivered
868,649,2025-10-12,UPI,Cancelled
869,631,2025-07-04,UPI,Delivered
870,674,2024-01-20,Credit Card,Cancelled
871,340,2025-05-31,UPI,Cancelled
872,402,2025-04-29,UPI,Delivered
873,100,2024-07-26,Credit Card,Delivered
874,100,2024-02-23,Credit Card,Delivered
875,539,2024-02-27,Credit Card,Delivered
876,798,2024-08-22,COD,Cancelled
877,534,2025-06-28,Debit Card,Delivered
878,587,2024-06-27,COD,Delivered
879,406,2025-01-14,UPI,Cancelled
880,284,2024-07-09,COD,Delivered
881,6,2025-05-18,COD,Cancelled
882,991,2024-04-30,Debit Card,Delivered
883,735,2024-04-27,Credit Card,Delivered
884,735,2025-12-24,Debit Card,Delivered
885,289,2024-09-29,Debit Card,Cancelled
886,140,2025-02-15,Debit Card,Delivered
887,785,2024-10-08,Debit Card,Delivered
888,437,2025-03-03,Debit Card,Delivered
889,487,2025-02-15,Debit Card,Delivered
890,261,2024-11-08,Credit Card,Cancelled
891,28,2025-01-30,UPI,Cancelled
892,152,2024-10-18,Debit Card,Delivered
893,116,2024-04-05,COD,Delivered
894,677,2024-07-19,COD,Cancelled
895,584,2024-09-06,Debit Card,Delivered
896,202,2024-05-09,Credit Card,Delivered
897,897,2025-12-13,Debit Card,Cancelled
898,216,2025-12-07,Debit Card,Delivered
899,364,2024-11-14,UPI,Delivered
900,914,2024-06-07,Credit Card,Delivered
901,454,2024-06-03,Credit Card,Cancelled
902,323,2025-10-23,UPI,Delivered
903,225,2025-04-13,Credit Card,Delivered
904,656,2024-05-17,COD,Delivered
905,77,2024-02-10,Debit Card,Cancelled
906,486,2025-03-06,UPI,Cancelled
907,18,2024-12-23,Debit Card,Cancelled
908,216,2025-08-03,UPI,Delivered
909,913,2024-03-13,Debit Card,Cancelled
910,192,2026-01-01,Credit Card,Cancelled
911,152,2024-12-12,UPI,Delivered
912,909,2024-01-20,UPI,Delivered
913,846,2024-09-06,Credit Card,Delivered
914,289,2024-11-29,Credit Card,Delivered
915,693,2025-09-22,COD,Delivered
916,441,2024-03-27,Debit Card,Delivered
917,75,2024-09-01,COD,Delivered
918,717,2025-04-20,UPI,Delivered
919,782,2025-10-24,Credit Card,Delivered
920,727,2024-02-07,COD,Delivered
921,193,2024-11-24,Credit Card,Delivered
922,75,2024-10-16,Credit Card,Delivered
923,801,2025-09-02,COD,Delivered
924,35,2025-02-15,COD,Delivered
925,629,2025-10-12,Debit Card,Delivered
926,720,2024-05-10,Debit Card,Delivered
927,167,2024-11-27,Credit Card,Cancelled
928,202,2024-03-13,Credit Card,Cancelled
929,741,2024-09-26,UPI,Delivered
930,231,2024-09-17,Credit Card,Delivered
931,793,2025-12-11,Debit Card,Delivered
932,233,2024-10-15,COD,Delivered
933,26,2025-11-14,COD,Delivered
934,139,2024-03-22,Debit Card,Cancelled
935,819,2025-01-27,Debit Card,Delivered
936,10,2025-07-15,Credit Card,Delivered
937,437,2025-04-07,COD,Cancelled
938,54,2024-02-03,Debit Card,Delivered
939,787,2025-08-31,COD,Cancelled
940,121,2024-10-25,UPI,Cancelled
941,840,2024-01-30,Debit Card,Delivered
942,46,2024-08-10,COD,Delivered
943,573,2025-06-15,COD,Delivered
944,521,2024-10-27,Debit Card,Delivered
945,857,2024-01-11,COD,Delivered
946,310,2024-06-06,Debit Card,Delivered
947,595,2024-04-20,UPI,Delivered
948,826,2025-01-05,COD,Cancelled
949,709,2024-12-13,Debit Card,Delivered
950,821,2024-02-25,COD,Delivered
951,573,2025-02-26,UPI,Delivered
952,494,2024-11-10,COD,Delivered
953,58,2024-11-02,Credit Card,Cancelled
954,406,2024-03-11,Debit Card,Cancelled
955,780,2024-06-11,COD,Cancelled
956,849,2024-07-04,UPI,Delivered
957,464,2024-01-07,UPI,Cancelled
958,7,2024-07-09,Credit Card,Cancelled
959,871,2025-01-13,UPI,Cancelled
960,375,2025-11-01,Debit Card,Delivered
961,584,2025-08-17,COD,Delivered
962,267,2024-01-14,Debit Card,Delivered
963,14,2024-12-21,Debit Card,Cancelled
964,338,2025-10-23,UPI,Cancelled
965,84,2025-08-30,Debit Card,Cancelled
966,318,2025-05-23,COD,Delivered
967,193,2025-03-08,Credit Card,Delivered
968,729,2024-01-25,Debit Card,Cancelled
969,78,2024-12-10,UPI,Delivered
970,868,2025-12-12,Debit Card,Delivered
971,794,2025-07-26,COD,Delivered
972,848,2024-09-13,Credit Card,Delivered
973,1000,2024-09-10,COD,Cancelled
974,516,2024-05-19,COD,Delivered
975,693,2025-03-11,COD,Cancelled
976,720,2024-04-26,Debit Card,Delivered
977,733,2024-10-24,COD,Delivered
978,670,2024-01-09,Credit Card,Cancelled
979,58,2024-03-14,COD,Delivered
980,237,2024-02-14,Credit Card,Delivered
981,499,2024-10-03,UPI,Delivered
982,556,2025-12-22,Credit Card,Delivered
983,588,2024-11-01,COD,Delivered
984,355,2025-07-07,UPI,Delivered
985,184,2025-05-24,Credit Card,Delivered
986,500,2024-06-11,Credit Card,Delivered
987,478,2024-06-03,Debit Card,Delivered
988,686,2024-04-08,COD,Delivered
989,755,2025-08-31,COD,Cancelled
990,788,2024-12-25,Credit Card,Delivered
991,555,2024-11-26,COD,Delivered
992,95,2024-12-24,UPI,Delivered
993,353,2024-09-14,UPI,Delivered
994,659,2025-04-06,Credit Card,Delivered
995,223,2025-09-01,COD,Cancelled
996,991,2025-10-20,Credit Card,Delivered
997,978,2024-05-09,UPI,Delivered
998,928,2024-04-01,Debit Card,Delivered
999,806,2024-01-25,Debit Card,Delivered
1000,972,2025-02-28,COD,Cancelled
1001,252,2024-07-24,Credit Card,Cancelled
1002,862,2025-08-20,Credit Card,Cancelled
1003,78,2024-05-23,UPI,Delivered
1004,943,2024-03-08,Debit Card,Cancelled
1005,678,2024-07-20,COD,Delivered
1006,934,2024-04-16,Credit Card,Cancelled
1007,699,2024-02-14,UPI,Cancelled
1008,985,2024-09-07,COD,Delivered
1009,446,2025-03-12,COD,Delivered
1010,169,2025-05-08,UPI,Cancelled
1011,621,2024-03-04,Debit Card,Cancelled
1012,996,2025-02-18,Credit Card,Delivered
1013,393,2024-07-16,Credit Card,Cancelled
1014,36,2025-10-10,Credit Card,Delivered
1015,462,2025-06-09,Debit Card,Cancelled
1016,859,2024-08-16,UPI,Delivered
1017,232,2024-10-28,Credit Card,Delivered
1018,639,2025-05-22,Credit Card,Cancelled
1019,417,2025-03-25,COD,Delivered
1020,845,2025-02-01,Debit Card,Delivered
1021,426,2024-01-20,COD,Delivered
1022,925,2025-10-12,COD,Delivered
1023,554,2025-06-17,Credit Card,Delivered
1024,60,2025-06-28,COD,Delivered
1025,23,2024-10-21,UPI,Cancelled
1026,151,2024-09-17,Debit Card,Delivered
1027,423,2024-12-11,COD,Delivered
1028,53,2024-10-19,Debit Card,Delivered
1029,57,2025-08-05,COD,Cancelled
1030,65,2024-02-21,COD,Delivered
1031,556,2024-07-04,COD,Delivered
1032,730,2025-03-31,Credit Card,Delivered
1033,987,2025-02-04,Debit Card,Cancelled
1034,846,2025-09-19,Debit Card,Delivered
1035,958,2024-09-10,Debit Card,Cancelled
1036,824,2024-08-18,Debit Card,Delivered
1037,395,2025-06-09,COD,Cancelled
1038,527,2024-03-01,Credit Card,Cancelled
1039,662,2025-07-14,UPI,Delivered
1040,425,2024-01-26,Credit Card,Delivered
1041,844,2025-03-01,Debit Card,Delivered
1042,763,2024-12-10,UPI,Delivered
1043,921,2024-06-14,Credit Card,Cancelled
1044,957,2025-06-08,UPI,Cancelled
1045,425,2025-06-29,COD,Cancelled
1046,901,2025-03-30,UPI,Cancelled
1047,956,2024-02-27,UPI,Delivered
1048,132,2025-07-10,UPI,Delivered
1049,868,2025-03-28,COD,Cancelled
1050,468,2024-04-08,Debit Card,Delivered
1051,229,2025-03-05,Credit Card,Delivered
1052,691,2024-06-15,Debit Card,Delivered
1053,300,2024-06-04,COD,Cancelled
1054,396,2025-08-15,Debit Card,Delivered
1055,915,2024-05-30,COD,Cancelled
1056,674,2024-09-12,UPI,Cancelled
1057,92,2024-02-13,Debit Card,Cancelled
1058,717,2025-11-09,Debit Card,Cancelled
1059,926,2025-04-26,Credit Card,Delivered
1060,25,2024-02-26,Debit Card,Delivered
1061,236,2024-02-27,UPI,Delivered
1062,86,2025-07-13,UPI,Delivered
1063,564,2025-02-05,COD,Delivered
1064,340,2025-11-07,Credit Card,Delivered
1065,988,2025-03-13,Credit Card,Delivered
1066,393,2025-09-07,Credit Card,Delivered
1067,136,2025-12-16,UPI,Delivered
1068,448,2024-10-02,UPI,Delivered
1069,539,2024-12-21,Credit Card,Delivered
1070,558,2025-09-09,UPI,Delivered
1071,823,2024-11-16,COD,Cancelled
1072,974,2024-04-26,Debit Card,Delivered
1073,312,2025-10-24,Debit Card,Delivered
1074,13,2024-10-25,COD,Delivered
1075,773,2025-03-03,COD,Delivered
1076,386,2025-04-27,UPI,Delivered
1077,146,2025-05-28,Credit Card,Cancelled
1078,937,2024-01-07,Debit Card,Delivered
1079,176,2025-02-15,Credit Card,Delivered
1080,693,2024-11-10,UPI,Cancelled
1081,819,2024-11-27,Debit Card,Delivered
1082,809,2024-09-26,Debit Card,Delivered
1083,938,2024-06-11,COD,Delivered
1084,433,2024-11-05,UPI,Delivered
1085,65,2025-06-15,Credit Card,Cancelled
1086,184,2025-04-28,UPI,Delivered
1087,85,2024-10-11,Credit Card,Delivered
1088,146,2025-02-19,Debit Card,Delivered
1089,103,2024-03-22,Debit Card,Delivered
1090,871,2024-11-23,Debit Card,Delivered
1091,826,2025-03-12,Credit Card,Delivered
1092,255,2025-09-19,COD,Cancelled
1093,293,2024-10-14,Debit Card,Delivered
1094,626,2025-03-06,UPI,Delivered
1095,420,2025-09-05,Credit Card,Cancelled
1096,112,2025-09-17,Credit Card,Delivered
1097,538,2025-06-23,UPI,Delivered
1098,929,2024-11-06,COD,Delivered
1099,452,2024-10-11,UPI,Delivered
1100,615,2025-12-09,Credit Card,Delivered
1101,672,2024-11-22,COD,Delivered
1102,139,2024-12-04,COD,Delivered
1103,268,2024-11-14,COD,Delivered
1104,931,2024-10-02,Debit Card,Cancelled
1105,137,2025-12-18,COD,Delivered
1106,393,2025-10-12,Credit Card,Delivered
1107,418,2025-06-18,UPI,Cancelled
1108,202,2024-09-23,Debit Card,Delivered
1109,838,2025-08-17,Debit Card,Delivered
1110,184,2024-05-02,Credit Card,Delivered
1111,703,2025-11-18,Credit Card,Delivered
1112,674,2024-12-31,Debit Card,Delivered
1113,838,2025-10-26,UPI,Delivered
1114,736,2025-05-05,Debit Card,Delivered
1115,487,2024-11-19,Debit Card,Delivered
1116,428,2024-09-19,COD,Delivered
1117,735,2024-09-12,Debit Card,Cancelled
1118,321,2024-12-14,Credit Card,Delivered
1119,831,2025-12-02,UPI,Cancelled
1120,22,2025-01-30,UPI,Delivered
1121,507,2025-02-04,Credit Card,Delivered
1122,528,2024-02-09,UPI,Delivered
1123,130,2024-07-03,Credit Card,Delivered
1124,644,2025-04-07,Debit Card,Delivered
1125,983,2024-07-29,UPI,Delivered
1126,98,2024-07-18,Credit Card,Delivered
1127,364,2025-02-10,COD,Delivered
1128,794,2024-12-04,UPI,Cancelled
1129,139,2024-09-27,COD,Cancelled
1130,835,2025-05-14,COD,Delivered
1131,755,2024-08-01,UPI,Cancelled
1132,94,2024-04-10,UPI,Cancelled
1133,211,2025-02-25,UPI,Cancelled
1134,840,2025-08-03,Credit Card,Delivered
1135,692,2025-10-30,Credit Card,Delivered
1136,980,2024-10-03,COD,Cancelled
1137,283,2025-09-04,UPI,Cancelled
1138,73,2024-06-12,Debit Card,Delivered
1139,673,2024-09-07,Debit Card,Cancelled
1140,580,2025-11-02,UPI,Delivered
1141,634,2025-11-18,Debit Card,Cancelled
1142,271,2025-07-15,UPI,Cancelled
1143,110,2025-05-18,Debit Card,Delivered
1144,253,2024-06-07,Credit Card,Delivered
1145,819,2025-12-23,COD,Delivered
1146,729,2025-11-01,COD,Cancelled
1147,867,2025-01-23,Debit Card,Delivered
1148,649,2025-09-07,UPI,Cancelled
1149,941,2025-02-25,UPI,Delivered
1150,73,2024-06-23,Credit Card,Delivered
1151,244,2025-01-12,COD,Delivered
1152,828,2024-02-27,COD,Delivered
1153,374,2024-04-03,Credit Card,Delivered
1154,607,2024-12-07,Credit Card,Delivered
1155,808,2024-04-25,Credit Card,Delivered
1156,524,2024-08-24,Debit Card,Cancelled
1157,811,2024-02-21,COD,Delivered
1158,201,2025-03-28,Credit Card,Delivered
1159,405,2024-10-01,Debit Card,Cancelled
1160,19,2024-07-21,COD,Delivered
1161,36,2024-06-12,UPI,Delivered
1162,771,2025-10-31,Credit Card,Delivered
1163,580,2025-06-06,Debit Card,Cancelled
1164,525,2024-03-20,UPI,Delivered
1165,2,2025-04-28,Credit Card,Delivered
1166,203,2024-12-04,UPI,Delivered
1167,573,2024-06-09,Credit Card,Delivered
1168,579,2025-07-26,UPI,Delivered
1169,407,2025-05-11,COD,Cancelled
1170,13,2025-02-28,Debit Card,Delivered
1171,7,2024-07-30,UPI,Delivered
1172,958,2025-07-17,UPI,Cancelled
1173,58,2025-04-27,Debit Card,Cancelled
1174,538,2024-07-09,COD,Delivered
1175,470,2024-03-10,Credit Card,Cancelled
1176,663,2025-06-22,UPI,Delivered
1177,249,2025-04-29,Debit Card,Delivered
1178,292,2024-06-23,Debit Card,Delivered
1179,583,2025-05-14,Credit Card,Delivered
1180,693,2025-04-19,Debit Card,Delivered
1181,66,2025-01-28,Credit Card,Delivered
1182,586,2025-12-14,COD,Delivered
1183,645,2024-09-15,Credit Card,Delivered
1184,873,2024-10-09,UPI,Delivered
1185,111,2024-03-09,Debit Card,Delivered
1186,211,2024-01-30,COD,Delivered
